"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","total_sessions","avg_session_duration_min","avg_page_clicks","total_bookings","num_cancellations","purchase_rate","cancellation_proportion","avg_flight_discount_perc","avg_hotel_discount_perc","flight_discount_proportion","hotel_discount_proportion","discount_purchase_rate","num_flights_booked","num_hotels_booked","user_id2","succesful_trips","avg_daygap_booking_to_flight","avg_daygap_booking_to_checkin","avg_trip_lenght","successful_flights","successful_hotels","avg_hotel_rooms","avg_hotel_nights","avg_seats_flight","avg_checked_bags","luggage_flight_proportion","luggage_trip_proportion","avg_distance_flown","flights_per_month","round_trips_proportion","avg_room_price_usd","avg_flight_price_usd","avg_price_per_seat","money_spend_hotel","money_spend_flight","usd_per_kilometer_flight","weekend_trip_proportion","season_preference"
"520561","2023-01-09","31","F","false","true","Usa","Nashville","8","1.86","14.88","0","0","0.00","","0.10","0.05","0.13","0.38","0.00","0","0","520561","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"520603","2023-01-09","25","F","false","false","Usa","Milwaukee","8","1.01","8.00","0","0","0.00","","","0.15","0.00","0.13","0.00","0","0","520603","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"520619","2023-01-09","58","F","true","false","Usa","Houston","8","1.97","15.75","2","0","0.25","0.00","0.15","","0.13","0.00","1.00","2","2","520619","2","5.12","5.32","3.50","2","2","1.00","2.00","1.00","1.00","0.50","0.50","2236.85","0.50","1.00","208.50","384.55","384.55","1137","708.4390","0.16","0.00","Spring"
"520680","2023-01-09","43","F","true","false","Usa","Winston-Salem","8","1.57","12.50","2","0","0.25","0.00","0.20","","0.25","0.00","1.00","2","2","520680","2","8.38","8.56","3.50","2","2","1.00","2.00","1.00","0.00","0.00","0.00","1844.16","0.67","1.00","235.00","315.91","315.91","940","522.5880","0.14","0.00","Spring"
"520696","2023-01-09","42","F","false","false","Usa","Lincoln","8","17.47","45.25","2","1","0.25","0.50","0.28","","0.25","0.00","0.00","2","2","520696","1","4.73","4.91","4.00","1","1","1.00","2.00","1.00","0.00","0.00","0.00","1954.57","1.00","1.00","61.00","316.25","316.25","122","316.25","0.16","0.00","Winter"
"520708","2023-01-09","42","F","false","false","Usa","Tampa","8","1.88","15.13","3","0","0.38","0.00","0.15","","0.13","0.00","0.00","3","2","520708","3","5.88","6.58","4.67","3","2","1.00","2.50","1.33","0.67","0.67","0.67","1435.39","0.50","1.00","214.50","306.61","247.54","1194","919.84","0.21","0.00","Summer"
"520719","2023-01-09","25","M","false","false","Usa","New York","8","2.05","16.50","4","0","0.50","0.00","","0.15","0.00","0.13","0.00","4","4","520719","4","8.09","8.36","4.25","4","4","1.00","3.25","1.00","0.50","0.50","0.50","3523.11","0.67","1.00","225.00","618.36","618.36","3923","2473.45","0.18","0.00","Winter"
"520733","2023-01-09","41","F","true","false","Usa","Honolulu","8","2.26","18.00","3","0","0.38","0.00","0.10","0.13","0.25","0.25","0.25","3","3","520733","3","8.96","9.36","4.00","3","3","1.00","2.67","1.00","0.33","0.33","0.33","6224.87","1.00","1.00","149.33","1080.80","1080.80","1144","3186.2510","0.17","0.00","Winter"
"520745","2023-01-09","40","F","false","false","Usa","New York","8","2.94","23.75","2","0","0.25","0.00","","0.10","0.00","0.25","0.00","2","2","520745","2","8.93","9.04","6.00","2","2","1.00","4.50","1.00","0.50","0.50","0.50","419.14","1.00","1.00","137.00","76.26","76.26","883","152.51","0.18","0.00","Winter"
"520762","2023-01-09","29","F","false","false","Usa","Baton Rouge","8","1.58","12.75","2","0","0.25","0.00","0.30","0.05","0.13","0.13","0.50","1","2","520762","2","8.85","7.75","5.00","1","2","1.00","5.00","1.00","1.00","1.00","0.50","597.68","1.00","1.00","123.50","108.89","108.89","1081","108.89","0.18","0.00","Winter"
"520770","2023-01-09","40","F","false","false","Usa","Sacramento","8","1.99","16.13","4","0","0.50","0.00","0.10","0.08","0.13","0.25","0.67","4","2","520770","4","10.40","9.50","2.00","4","2","1.00","1.00","1.50","0.50","0.50","0.50","2761.82","1.00","1.00","193.00","907.27","520.47","360.50","3629.09","0.33","0.00","Spring"
"520771","2023-01-09","58","F","true","true","Usa","Laredo","8","1.61","13.13","1","0","0.13","0.00","0.10","","0.13","0.00","1.00","0","1","520771","1","","16.66","","0","1","1.00","11.00","","","","0.00","","","","160.00","","","1760","","","0.00","Spring"
"520780","2023-01-09","70","F","false","false","Usa","New York","8","0.68","5.38","0","0","0.00","","0.25","0.10","0.13","0.13","0.00","0","0","520780","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"520783","2023-01-09","40","F","true","false","Canada","Calgary","8","1.69","13.63","3","0","0.38","0.00","0.15","0.15","0.13","0.25","0.67","2","3","520783","3","7.85","11.57","2.00","2","3","1.33","2.33","1.00","0.50","0.50","0.33","2239.77","1.00","1.00","136.67","403.01","403.01","1978.0","806.02","0.18","0.00","Spring"
"520804","2023-01-09","50","F","true","false","Usa","Chicago","8","1.88","15.25","3","0","0.38","0.00","0.25","","0.25","0.00","1.00","3","2","520804","3","5.83","6.30","2.67","3","2","1.00","1.50","1.00","0.00","0.00","0.00","903.01","1.50","1.00","171.50","170.70","170.70","394","457.0775","0.17","0.00","Winter"
"520819","2023-01-09","50","F","true","true","Usa","Jacksonville","9","1.67","13.44","2","0","0.22","0.00","0.10","0.05","0.22","0.11","0.00","2","2","520819","2","7.27","7.43","4.00","2","2","1.00","2.00","1.00","0.00","0.00","0.00","1485.86","0.40","1.00","557.00","236.44","236.44","2228","472.88","0.16","0.00","Winter"
"520821","2023-01-09","42","F","false","false","Usa","Boston","8","2.07","16.75","2","0","0.25","0.00","0.10","0.15","0.13","0.25","0.00","2","2","520821","2","6.66","6.95","5.50","2","2","1.00","4.50","1.00","0.50","0.50","0.50","3991.25","0.33","1.00","140.50","714.82","714.82","1095","1429.64","0.18","0.00","Winter"
"520844","2023-01-09","20","F","false","true","Usa","Long Beach","8","1.72","13.75","2","0","0.25","0.00","0.10","0.10","0.13","0.13","0.00","1","2","520844","2","5.87","8.30","2.00","1","2","1.00","4.50","1.00","0.00","0.00","0.00","534.59","1.00","1.00","163.50","93.77","93.77","2112","93.77","0.18","0.00","Winter"
"520851","2023-01-09","54","F","true","true","Usa","San Antonio","9","2.80","22.67","5","0","0.56","0.00","0.10","","0.11","0.00","0.00","5","5","520851","5","6.71","6.91","3.80","5","5","1.80","2.40","1.80","0.40","0.40","0.40","2154.92","0.71","1.00","139.80","625.34","396.71","2586","3126.68","0.29","0.00","Spring"
"520861","2023-01-09","51","M","false","true","Usa","Austin","9","15.32","29.11","3","1","0.33","0.33","0.10","0.10","0.11","0.11","0.50","3","2","520861","2","7.86","8.05","6.50","2","2","1.00","4.50","1.00","1.00","1.00","1.00","2104.73","0.50","1.00","138.00","344.52","344.52","1824.6","689.03","0.16","0.00","Winter"
"520877","2023-01-09","50","F","true","false","Usa","Grand Rapids","8","2.18","17.63","3","0","0.38","0.00","0.25","","0.13","0.00","0.00","3","3","520877","3","5.51","5.72","5.33","3","3","1.00","4.33","1.00","0.00","0.00","0.00","2332.91","0.75","1.00","131.00","404.38","404.38","1400","1213.15","0.17","0.00","Winter"
"520878","2023-01-09","39","F","true","false","Canada","Ottawa","9","2.63","21.44","4","0","0.44","0.00","0.13","0.08","0.22","0.22","0.25","2","4","520878","4","8.26","9.06","4.00","2","4","1.25","5.25","1.00","1.00","1.00","0.50","3874.29","0.67","1.00","168.50","694.06","694.06","6121","1281.8605","0.17","0.00","Winter"
"520882","2023-01-09","18","F","false","false","Usa","Louisville","8","0.96","7.75","1","0","0.13","0.00","0.35","","0.13","0.00","0.00","0","1","520882","1","","14.58","","0","1","1.00","6.00","","","","0.00","","","","130.00","","","780","","","0.00","Spring"
"520885","2023-01-09","37","M","true","true","Usa","El Paso","8","17.26","43.38","5","1","0.63","0.20","0.13","","0.25","0.00","0.50","5","4","520885","4","6.18","6.34","3.67","4","4","1.00","3.25","1.00","0.75","0.75","0.75","1419.67","1.33","0.75","386.00","216.11","216.11","6277","852.69","0.15","0.00","Winter"
"520898","2023-01-10","42","F","true","true","Usa","Santa Ana","8","1.72","13.88","3","0","0.38","0.00","0.08","0.08","0.25","0.25","0.25","2","3","520898","3","6.38","7.33","6.50","2","3","1.67","6.00","1.50","0.50","0.50","0.33","3940.89","0.40","1.00","185.00","1034.78","683.34","5760","2036.3695","0.26","0.00","Spring"
"520902","2023-01-10","39","F","false","false","Usa","Kansas City","9","1.87","15.11","4","0","0.44","0.00","0.05","0.05","0.11","0.22","0.33","4","4","520902","4","6.27","6.45","3.67","4","4","1.25","2.00","1.25","1.00","1.00","1.00","1884.07","1.00","0.75","159.25","402.08","306.29","1452","1586.3805","0.21","0.00","Spring"
"520920","2023-01-10","41","F","false","false","Usa","Memphis","9","1.57","12.56","1","0","0.11","0.00","","0.20","0.00","0.33","0.33","0","1","520920","1","","3.75","","0","1","1.00","7.00","","","","0.00","","","","74.00","","","440.30","","","0.00","Summer"
"520934","2023-01-10","53","F","false","true","Usa","Newark","9","2.33","18.78","1","0","0.11","0.00","0.20","0.10","0.11","0.11","0.50","1","1","520934","1","8.69","8.98","3.00","1","1","2.00","1.00","2.00","0.00","0.00","0.00","3930.56","1.00","1.00","173.00","1426.54","713.27","346","1141.232","0.29","0.00","Spring"
"520947","2023-01-10","23","O","true","true","Usa","New York","8","7.76","24.25","3","1","0.38","0.33","0.12","0.15","0.38","0.13","0.75","1","3","520947","2","","4.56","","0","2","1.50","4.00","","","","0.00","","","","256.50","","","2143.30","","","0.00","Winter"
"520959","2023-01-10","49","F","false","false","Usa","New York","8","1.40","11.13","1","0","0.13","0.00","0.13","0.23","0.25","0.25","0.25","1","1","520959","1","7.25","7.36","4.00","1","1","1.00","1.00","1.00","0.00","0.00","0.00","567.24","1.00","1.00","136.00","105.77","105.77","115.60","105.77","0.19","0.00","Spring"
"521000","2023-01-10","47","F","true","false","Usa","Charlotte","8","2.82","23.00","3","0","0.38","0.00","0.30","0.10","0.25","0.13","0.00","3","3","521000","3","8.53","8.68","2.33","3","3","1.00","1.33","1.00","0.33","0.33","0.33","1161.83","0.60","1.00","180.33","206.97","206.97","885","620.91","0.18","0.00","Spring"
"521004","2023-01-10","51","F","true","false","Usa","San Antonio","8","2.86","23.25","4","0","0.50","0.00","0.15","","0.13","0.00","0.00","4","4","521004","4","7.21","7.41","2.25","4","4","1.00","1.50","1.00","0.50","0.50","0.50","2307.31","0.67","1.00","102.75","417.36","417.36","585","1669.44","0.18","0.00","Winter"
"521009","2023-01-10","68","F","true","false","Usa","New York","10","1.24","10.00","1","0","0.10","0.00","0.16","0.10","0.40","0.20","0.00","0","1","521009","1","","8.84","","0","1","2.00","4.00","","","","0.00","","","","109.00","","","872","","","0.00","Spring"
"521031","2023-01-10","44","F","false","false","Canada","Hamilton","8","2.22","18.13","6","0","0.75","0.00","0.10","0.05","0.13","0.13","0.50","5","6","521031","6","7.26","6.96","4.20","5","6","1.50","4.00","1.60","0.40","0.40","0.33","1445.65","0.71","1.00","177.83","411.29","250.81","3457.05","2056.47","0.28","0.00","Spring"
"521033","2023-01-10","43","M","true","true","Usa","Chicago","8","2.34","18.88","4","0","0.50","0.00","0.10","0.08","0.13","0.25","0.67","4","3","521033","4","7.78","8.30","5.75","4","3","1.33","6.00","1.25","0.50","0.50","0.50","1136.56","0.80","1.00","176.00","238.56","202.48","2464.10","954.24","0.21","0.00","Winter"
"521044","2023-01-10","41","F","false","false","Usa","Houston","9","2.43","19.56","4","0","0.44","0.00","0.15","0.08","0.22","0.22","0.00","3","4","521044","4","8.10","7.64","3.67","3","4","1.00","3.75","1.00","0.33","0.33","0.25","1943.83","1.00","1.00","163.00","348.27","348.27","2707","1044.81","0.18","0.00","Winter"
"521060","2023-01-10","40","F","false","false","Usa","Burlington","8","2.64","21.25","5","0","0.63","0.00","","0.11","0.00","0.50","0.50","4","5","521060","5","6.77","6.59","2.75","4","5","1.40","3.60","1.25","1.00","1.00","0.80","2479.13","0.80","1.00","137.80","543.64","433.99","2593.40","2174.54","0.22","0.00","Spring"
"521062","2023-01-10","60","F","true","false","Usa","Little Rock","9","1.19","9.67","0","0","0.00","","0.13","0.10","0.22","0.22","0.00","0","0","521062","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"521065","2023-01-10","44","F","true","true","Usa","New York","8","16.43","36.50","4","1","0.50","0.25","0.25","0.15","0.38","0.25","0.60","4","2","521065","3","7.66","7.82","2.33","3","2","1.00","1.00","1.33","0.00","0.00","0.00","2824.88","0.75","1.00","206.00","647.20","480.21","331.25","1843.0775","0.22","0.00","Winter"
"521066","2023-01-10","41","F","false","false","Usa","Knoxville","8","2.26","18.25","4","0","0.50","0.00","","0.10","0.00","0.13","1.00","4","4","521066","4","7.97","8.17","3.50","4","4","1.00","2.25","1.00","1.50","1.00","1.00","2079.99","1.00","1.00","210.25","364.92","364.92","2398.7","1459.69","0.18","0.00","Winter"
"521070","2023-01-10","51","F","true","true","Usa","Knoxville","9","2.42","19.33","6","0","0.67","0.00","0.08","0.20","0.22","0.11","0.33","6","5","521070","6","48.85","56.58","3.17","6","5","1.20","2.80","1.33","0.33","0.17","0.17","3571.96","0.40","1.00","180.80","1161.91","645.37","2663.2","6971.43","0.33","0.00","Spring"
"521109","2023-01-10","30","F","false","true","Usa","Dallas","8","1.90","15.38","3","0","0.38","0.00","0.20","0.10","0.13","0.25","0.33","3","2","521109","3","7.45","8.35","7.33","3","2","1.00","6.00","1.00","0.33","0.33","0.33","1403.54","0.43","1.00","116.50","242.57","242.57","1435","727.72","0.17","0.00","Winter"
"521127","2023-01-10","42","F","true","false","Usa","Chicago","9","3.03","24.33","5","0","0.56","0.00","0.15","0.10","0.11","0.33","0.75","3","5","521127","5","6.59","6.98","4.33","3","5","1.00","6.20","1.00","0.67","0.67","0.40","2139.41","0.43","1.00","187.00","371.14","371.14","5108.20","1040.0320","0.16","0.00","Winter"
"521152","2023-01-10","45","F","true","false","Canada","Winnipeg","9","1.79","14.33","3","0","0.33","0.00","","0.10","0.00","0.11","0.00","3","3","521152","3","7.09","7.28","6.33","3","3","1.67","5.33","1.67","0.00","0.00","0.00","2043.42","0.75","1.00","277.67","614.10","359.40","6496","1842.30","0.30","0.00","Winter"
"521170","2023-01-10","44","M","false","false","Usa","Chicago","8","1.72","13.88","3","0","0.38","0.00","0.18","","0.25","0.00","0.00","2","3","521170","3","9.55","7.34","4.00","2","3","2.00","3.33","2.50","0.50","0.50","0.33","897.02","1.00","1.00","224.67","498.75","174.80","5213","997.49","0.56","0.00","Winter"
"521185","2023-01-10","46","F","true","true","Usa","Los Angeles","8","2.06","16.63","4","0","0.50","0.00","","0.18","0.00","0.25","1.00","2","4","521185","4","5.99","6.30","2.00","2","4","1.00","3.75","1.00","1.00","1.00","0.50","3084.55","0.50","1.00","210.75","537.66","537.66","2739.95","1075.31","0.17","0.00","Spring"
"521186","2023-01-10","53","F","false","false","Usa","Boston","8","1.66","13.25","3","0","0.38","0.00","0.15","0.08","0.13","0.25","0.67","3","3","521186","3","5.28","5.55","6.00","3","3","1.00","5.00","1.00","0.67","0.67","0.67","3599.26","1.00","1.00","294.67","608.57","608.57","4079.20","1825.72","0.17","0.00","Spring"
"521187","2023-01-10","75","F","true","false","Usa","Orlando","9","1.81","14.44","0","0","0.00","","0.20","","0.11","0.00","0.00","0","0","521187","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"521192","2023-01-10","28","F","false","false","Usa","Wichita","8","1.77","14.38","3","0","0.38","0.00","0.20","0.40","0.38","0.13","0.50","2","3","521192","3","7.47","5.79","2.50","2","3","1.33","4.00","1.00","1.00","1.00","0.67","1426.77","1.00","1.00","154.00","253.57","253.57","2299","394.1775","0.14","0.00","Winter"
"521201","2023-01-10","58","F","true","true","Usa","Memphis","8","0.86","6.88","1","0","0.13","0.00","0.13","","0.38","0.00","0.33","1","1","521201","1","5.13","5.31","3.00","1","1","1.00","1.00","1.00","0.00","0.00","0.00","1764.71","1.00","1.00","63.00","284.81","284.81","63","242.0885","0.14","0.00","Winter"
"521211","2023-01-10","26","M","false","false","Usa","Bakersfield","8","1.10","8.88","1","0","0.13","0.00","0.30","0.13","0.13","0.38","0.25","0","1","521211","1","","20.71","","0","1","1.00","6.00","","","","0.00","","","","97.00","","","582","","","0.00","Spring"
"521212","2023-01-10","42","M","true","true","Usa","Dallas","8","17.35","42.63","4","1","0.50","0.25","0.25","0.15","0.13","0.13","1.00","3","4","521212","3","7.22","7.37","4.67","3","3","1.33","3.67","1.33","1.33","1.00","1.00","1238.71","1.00","1.00","187.33","224.31","221.58","3259.10","573.6625","0.15","0.00","Winter"
"521235","2023-01-10","35","F","false","false","Usa","Seattle","8","3.00","24.25","5","0","0.63","0.00","0.15","","0.38","0.00","0.67","5","5","521235","5","45.34","45.57","6.00","5","5","1.60","4.60","1.80","1.20","0.80","0.80","2816.23","0.38","1.00","123.00","805.82","496.65","3709","3863.2235","0.27","0.00","Winter"
"521250","2023-01-10","31","M","false","false","Usa","Sacramento","8","2.38","19.38","2","0","0.25","0.00","0.13","0.08","0.50","0.25","0.33","2","1","521250","2","7.77","6.03","2.00","2","1","1.00","1.00","1.00","0.00","0.00","0.00","3055.66","0.67","1.00","75.00","557.43","557.43","75","1049.989","0.17","0.00","Spring"
"521259","2023-01-10","36","F","false","false","Usa","Knoxville","8","2.22","17.88","2","0","0.25","0.00","0.13","0.10","0.25","0.13","0.67","2","2","521259","2","7.65","7.84","3.50","2","2","1.00","2.50","1.00","0.00","0.00","0.00","2146.05","1.00","1.00","94.00","385.53","385.53","436.8","736.0205","0.17","0.00","Winter"
"521282","2023-01-10","33","F","false","false","Usa","Columbus","8","2.43","19.75","2","0","0.25","0.00","0.10","0.20","0.25","0.13","0.33","2","1","521282","2","10.27","9.08","5.50","2","1","1.00","4.00","1.00","1.00","1.00","1.00","2041.26","0.67","1.00","112.00","394.13","394.13","448","788.26","0.19","0.00","Spring"
"521286","2023-01-10","34","F","false","false","Canada","Hamilton","8","1.45","11.63","1","0","0.13","0.00","0.10","0.15","0.13","0.13","0.00","1","1","521286","1","7.18","7.45","3.00","1","1","1.00","1.00","1.00","1.00","1.00","1.00","3582.61","1.00","1.00","112.00","627.07","627.07","112","627.07","0.18","0.00","Winter"
"521293","2023-01-10","35","F","true","false","Usa","Akron","8","2.18","17.63","5","0","0.63","0.00","","0.13","0.00","0.38","0.67","5","5","521293","5","7.39","7.53","6.20","5","5","1.00","4.80","1.00","0.40","0.40","0.40","1121.84","0.83","1.00","195.40","196.80","196.80","2584.8","984.02","0.18","0.00","Spring"
"521295","2023-01-10","41","F","false","true","Usa","Baton Rouge","8","1.58","12.75","2","0","0.25","0.00","0.20","0.10","0.13","0.25","0.67","2","2","521295","2","5.17","5.33","7.00","2","2","1.00","6.00","1.00","0.50","0.50","0.50","1550.21","0.67","1.00","118.00","302.10","302.10","1027.50","508.580","0.16","0.00","Spring"
"521298","2023-01-10","38","F","false","false","Usa","San Jose","8","2.07","16.63","3","0","0.38","0.00","","0.11","0.00","0.50","0.50","3","2","521298","3","7.39","9.07","3.00","3","2","2.50","2.50","2.00","0.33","0.33","0.33","1678.42","0.50","1.00","202.50","379.10","295.48","2961.7","1137.30","0.23","0.00","Summer"
